locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Grzegórzki,ul. Mogilska,2,43,989000,23000,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-mogilska-2-pokojowe-h3t8w6,https://s2.adresowa.pl/oi/75/59/34879c_cbc9_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-mogilska.webp
Kraków Stare Miasto,ul. Mikołaja Zyblikiewicza,3,65,1290000,19846,Pośrednik,,30,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-mikolaja-zyblikiewicza-3-pokojowe-r8m3a9,https://s2.adresowa.pl/oi/6c/6c/38d6d4_d523_cover@2x-3-pokojowe-mieszkanie-krakow-stare-miasto-ul-mikolaja-zyblikiewicza.webp
Kraków,ul. Rakowicka,2,47,1282500,27287,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-ul-rakowicka-2-pokojowe-o7s8p0,https://s2.adresowa.pl/oi/69/23/38d328_566d_cover@2x-2-pokojowe-mieszkanie-krakow-ul-rakowicka.webp
Kraków Podgórze,ul. Rydlówka,2,62,1280000,20645,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-rydlowka-2-pokojowe-j3l4p0,https://s2.adresowa.pl/oi/6a/5d/3448ba_eadb_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-rydlowka.webp
Kraków Podgórze Duchackie,ul. Kalwaryjska,3,58,750000,12931,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-kalwaryjska-3-pokojowe-q5n7y3,https://s2.adresowa.pl/oi/4f/4e/342f4a_4a2d_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-kalwaryjska.webp
Kraków Stare Miasto,ul. Filarecka,1,13,150000,11538,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-filarecka-1-pokoj-w3x8u2,https://s2.adresowa.pl/oi/69/41/341344_b961_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-filarecka.webp
Kraków Ruczaj,ul. Obozowa,2,58,765000,13190,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-obozowa-2-pokojowe-j7i0t4,https://s2.adresowa.pl/oi/4b/34/38c86c_6622_cover@2x-2-pokojowe-mieszkanie-krakow-ruczaj-ul-obozowa.webp
Kraków Kazimierz,ul. Starowiślna,2,52,1500000,28846,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-starowislna-2-pokojowe-p0k3r8,https://s2.adresowa.pl/oi/5e/40/38c7d2_38fc_cover@2x-2-pokojowe-mieszkanie-krakow-kazimierz-ul-starowislna.webp
Kraków Prądnik Czerwony,ul. Franciszka Bohomolca,3,53,860000,16226,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-franciszka-bohomolca-3-pokojowe-w2o5i9,https://s2.adresowa.pl/oi/41/37/3403ee_c23e_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-franciszka-bohomolca.webp
Kraków Krowodrza,ul. Rusznikarska,3,46,699000,15196,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-rusznikarska-3-pokojowe-h1i7e9,https://s2.adresowa.pl/oi/48/25/33e924_652e_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-rusznikarska.webp
Kraków Dębniki,ul. Czerwone Maki,2,51,800265,15691,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-czerwone-maki-2-pokojowe-m0t8q5,https://s2.adresowa.pl/oi/1f/60/33c3c2_4fbd_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-czerwone-maki.webp
Kraków,ul. Agatowa,4,60,780367,13006,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-krakow-ul-agatowa-4-pokojowe-n3x6v9,https://s2.adresowa.pl/oi/73/4e/38c5e2_9987_cover@2x-4-pokojowe-mieszkanie-krakow-ul-agatowa.webp
Kraków,ul. Bukowa,2,42,542798,12924,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-ul-bukowa-2-pokojowe-d4e4y0,https://s2.adresowa.pl/oi/4f/3d/38bdbe_90e7_cover@2x-2-pokojowe-mieszkanie-krakow-ul-bukowa.webp
Kraków Skotniki,ul. prof. Michała Bobrzyńskiego,2,52,826000,15885,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-skotniki-ul-prof-michala-bobrzynskiego-2-pokojowe-a2m9j1,https://s2.adresowa.pl/oi/72/68/3b254c_b9a1_cover@2x-2-pokojowe-mieszkanie-krakow-skotniki-ul-prof-michala-bobrzynskiego.webp
Kraków Azory,ul. Stanisława Lentza,2,40,600000,15000,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-azory-ul-stanislawa-lentza-2-pokojowe-g4q4g1,https://s2.adresowa.pl/oi/64/27/338448_b5db_cover@2x-2-pokojowe-mieszkanie-krakow-azory-ul-stanislawa-lentza.webp
Kraków Krowodrza,ul. Litewska,2,46,735000,15978,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-litewska-2-pokojowe-s2m5k5,https://s2.adresowa.pl/oi/28/30/3349d4_f60f_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-litewska.webp
Kraków Dębniki,ul. Kazimierza Pułaskiego,3,66,1290000,19545,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-kazimierza-pulaskiego-3-pokojowe-h6c5e4,https://s2.adresowa.pl/oi/45/3b/332202_668c_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-kazimierza-pulaskiego.webp
Kraków Kliny,ul. prof. Wojciecha Marii Bartla,2,43,560000,13023,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-prof-wojciecha-marii-bartla-2-pokojowe-j7b6h1,https://s2.adresowa.pl/oi/61/40/38b916_5e7a_cover@2x-2-pokojowe-mieszkanie-krakow-kliny-ul-prof-wojciecha-marii-bartla.webp
Kraków Łagiewniki-Borek Fałęcki,ul. Zdunów,2,50,779000,15580,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-borek-falecki-ul-zdunow-2-pokojowe-h8l7s9,https://s2.adresowa.pl/oi/6a/72/38b4a8_9de0_cover@2x-2-pokojowe-mieszkanie-krakow-lagiewniki-borek-falecki-ul-zdunow.webp
Kraków,os. Niepodległości,3,48,639000,13312,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-os-niepodleglosci-3-pokojowe-o4w7u1,https://s2.adresowa.pl/oi/5b/4f/32ea7e_b3e7_cover@2x-3-pokojowe-mieszkanie-krakow-os-niepodleglosci.webp
Kraków Kurdwanów,ul. Pagórkowa,3,62,380000,6129,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-pagorkowa-3-pokojowe-m9q2z2,https://s2.adresowa.pl/oi/74/72/32dffe_d383_cover@2x-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-pagorkowa.webp
Kraków Nowa Huta,ul. Burzowa,3,96,835000,8698,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-ul-burzowa-3-pokojowe-y7i9c6,https://s2.adresowa.pl/oi/58/26/32d56c_ae45_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-ul-burzowa.webp
Kraków,Wola Justowska,5,118,1750000,14831,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-5-pokojowe-118-m2-j2x5y9,https://s2.adresowa.pl/oi/2e/36/38b33a_c939_cover@2x-5-pokojowe-mieszkanie-krakow-wola-justowska.webp
Kraków Podgórze,ul. Przewóz,4,180,2800000,15556,Pośrednik,,33,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-przewoz-4-pokojowe-y6g0q6,https://s2.adresowa.pl/oi/78/39/38ab6c_a1eb_cover@2x-4-pokojowe-mieszkanie-krakow-podgorze-ul-przewoz.webp
Kraków Bieżanów,ul. Telimeny,2,52,699000,13442,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-telimeny-2-pokojowe-m5e0w4,https://s2.adresowa.pl/oi/43/2d/32ccb0_da9b_cover@2x-2-pokojowe-mieszkanie-krakow-biezanow-ul-telimeny.webp
Kraków Bieżanów,ul. ks. Piotra Ściegiennego,3,68,910000,13382,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-ks-piotra-sciegiennego-3-pokojowe-x0e8f9,https://s2.adresowa.pl/oi/59/4d/32bcb4_97d0_cover@2x-3-pokojowe-mieszkanie-krakow-biezanow-ul-ks-piotra-sciegiennego.webp
Kraków Nowa Huta,ul. Stare Wiślisko,4,95,1329905,13999,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-ul-stare-wislisko-4-pokojowe-h0n5a2,https://s2.adresowa.pl/oi/2c/58/31fdcc_6a19_cover@2x-4-pokojowe-mieszkanie-krakow-nowa-huta-ul-stare-wislisko.webp
Kraków Dębniki,ul. Szuwarowa,2,53,824000,15547,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-szuwarowa-2-pokojowe-b5g9g0,https://s2.adresowa.pl/oi/1d/3f/38a472_9a85_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-szuwarowa.webp
Kraków Podgórze Duchackie,ul. Walerego Sławka,3,61,913604,14977,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-walerego-slawka-3-pokojowe-l4x6c4,https://s2.adresowa.pl/oi/61/14/38a0d4_36cd_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-walerego-slawka.webp
Kraków Kazimierz,ul. Starowiślna,4,104,1650000,15865,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-starowislna-4-pokojowe-e1c2u9,https://s2.adresowa.pl/oi/71/7a/31ee70_cccc_cover@2x-4-pokojowe-mieszkanie-krakow-kazimierz-ul-starowislna.webp
Kraków Bieńczyce,ul. Łużycka,2,45,598500,13300,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-ul-luzycka-2-pokojowe-q0o0e3,https://s2.adresowa.pl/oi/2e/44/31af2c_ffff_cover@2x-2-pokojowe-mieszkanie-krakow-bienczyce-ul-luzycka.webp
Kraków Bieżanów,ul. Henryka Hoyera,4,236,1250000,5297,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-henryka-hoyera-4-pokojowe-o0g0m9,https://s2.adresowa.pl/oi/4b/59/313294_d0b1_cover@2x-4-pokojowe-mieszkanie-krakow-biezanow-ul-henryka-hoyera.webp
Kraków Krowodrza,ul. Cieszyńska,2,36,899000,24972,Pośrednik,,35,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-cieszynska-2-pokojowe-e1q5x4,https://s2.adresowa.pl/oi/5b/2e/3896a6_bbf0_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-cieszynska.webp
Kraków Prądnik Biały,ul. Stefana Banacha,3,71,1270000,17887,Pośrednik,,27,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-stefana-banacha-3-pokojowe-h0t0c4,https://s2.adresowa.pl/oi/2d/17/389628_5c1f_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-stefana-banacha.webp
Kraków Dębniki,ul. Konfederacka,2,39,610000,15641,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-konfederacka-2-pokojowe-t6c9n9,https://s2.adresowa.pl/oi/63/53/311162_e594_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-konfederacka.webp
Kraków Borek Fałęcki,ul. Ernesta Solvaya,3,84,1100000,13095,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-borek-falecki-ul-ernesta-solvaya-3-pokojowe-o6r3d3,https://s2.adresowa.pl/oi/6f/37/30fc4e_c1b1_cover@2x-3-pokojowe-mieszkanie-krakow-borek-falecki-ul-ernesta-solvaya.webp
Kraków Stare Miasto,ul. Bonerowska,4,115,1600000,13913,bez pośredników,,22,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-bonerowska-4-pokojowe-k9t2u7,https://s2.adresowa.pl/oi/27/7c/30e914_7c7f_cover@2x-4-pokojowe-mieszkanie-krakow-stare-miasto-ul-bonerowska.webp
Kraków,ul. Podedworze,3,55,807964,14690,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-krakow-ul-podedworze-3-pokojowe-p2w5q0,https://s2.adresowa.pl/oi/13/6d/388af0_ecd4_cover@2x-3-pokojowe-mieszkanie-krakow-ul-podedworze.webp
Kraków Czyżyny,ul. Sołtysowska,2,38,639000,16816,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-soltysowska-2-pokojowe-r6h1d2,https://s2.adresowa.pl/oi/56/4b/388a98_90b2_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-soltysowska.webp
Kraków Podgórze,ul. Ludwika Rydygiera,2,48,820000,17083,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-ludwika-rydygiera-2-pokojowe-h8l5o8,https://s2.adresowa.pl/oi/5f/76/30d088_4467_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-ludwika-rydygiera.webp
Kraków Ruczaj,ul. Obozowa,2,105,1049000,9990,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-obozowa-2-pokojowe-i4u0r1,https://s2.adresowa.pl/oi/32/1b/30a8b4_be39_cover@2x-2-pokojowe-mieszkanie-krakow-ruczaj-ul-obozowa.webp
Kraków Nowa Huta,os. Zielone,2,47,649000,13809,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-zielone-2-pokojowe-y6f6o6,https://s2.adresowa.pl/oi/3c/7d/30a8aa_95b8_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-zielone.webp
Kraków Rakowice,ul. Śliczna,1,38,519000,13658,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-krakow-rakowice-ul-sliczna-1-pokoj-j5y6o7,https://s2.adresowa.pl/oi/77/35/388240_84a6_cover@2x-1-pokojowe-mieszkanie-krakow-rakowice-ul-sliczna.webp
Kraków,ul. Odlewnicza,2,40,920664,23017,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-ul-odlewnicza-2-pokojowe-u4m8r6,https://s2.adresowa.pl/oi/2c/7f/387cbe_ff08_cover@2x-2-pokojowe-mieszkanie-krakow-ul-odlewnicza.webp
Kraków Wola Justowska,ul. Królowej Jadwigi,2,51,750000,14706,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-ul-krolowej-jadwigi-2-pokojowe-p7h1e6,https://s2.adresowa.pl/oi/37/20/308a6c_7c75_cover@2x-2-pokojowe-mieszkanie-krakow-wola-justowska-ul-krolowej-jadwigi.webp
Kraków Nowa Huta,os. Szkolne,3,53,870000,16415,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-szkolne-3-pokojowe-v2o4z0,https://s2.adresowa.pl/oi/2e/58/305590_3334_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-szkolne.webp
Kraków Dębniki,ul. Lubostroń,2,37,590000,15946,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-lubostron-2-pokojowe-y9l1o7,https://s2.adresowa.pl/oi/27/15/2ff6c8_34ac_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-lubostron.webp
Kraków Bronowice Wielkie,ul. Sosnowiecka,2,37,602945,16296,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-bronowice-wielkie-ul-sosnowiecka-2-pokojowe-r0x4i1,https://s2.adresowa.pl/oi/23/3c/3868de_a1eb_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-wielkie-ul-sosnowiecka.webp
Kraków,ul. Piasta Kołodzieja,2,44,650916,14794,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-ul-piasta-kolodzieja-2-pokojowe-r3o9z2,https://s2.adresowa.pl/oi/6d/52/385790_69fd_cover@2x-2-pokojowe-mieszkanie-krakow-ul-piasta-kolodzieja.webp
Kraków Prądnik Czerwony,ul. Fiołkowa,3,42,650000,15476,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-fiolkowa-3-pokojowe-p9l0v4,https://s2.adresowa.pl/oi/5b/53/2fef84_a463_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-fiolkowa.webp
Kraków Krowodrza,ul. Władysława Łokietka,1,30,629000,20967,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wladyslawa-lokietka-1-pokoj-a1x3t1,https://s2.adresowa.pl/oi/68/15/2fca9c_5298_cover@2x-1-pokojowe-mieszkanie-krakow-krowodrza-ul-wladyslawa-lokietka.webp
Kraków Grzegórzki,ul. płk. Francesco Nullo,3,58,1450000,25000,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-plk-francesco-nullo-3-pokojowe-i6s0b0,https://s2.adresowa.pl/oi/11/7a/2fb2a2_b92f_cover@2x-3-pokojowe-mieszkanie-krakow-grzegorzki-ul-plk-francesco-nullo.webp
Kraków,ul. Karola Bunscha,2,46,825882,17954,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-krakow-ul-karola-bunscha-2-pokojowe-q3v2y7,https://s2.adresowa.pl/oi/36/62/385732_fb99_cover@2x-2-pokojowe-mieszkanie-krakow-ul-karola-bunscha.webp
Kraków Nowa Huta,os. Sportowe,2,32,475000,14844,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-sportowe-2-pokojowe-i6u0z0,https://s2.adresowa.pl/oi/1e/3c/3842d2_cc31_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-sportowe.webp
Kraków Podgórze,ul. Romana Kiełkowskiego,1,31,699000,22548,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-romana-kielkowskiego-1-pokoj-v9q6m1,https://s2.adresowa.pl/oi/49/15/2f8696_2d2a_cover@2x-1-pokojowe-mieszkanie-krakow-podgorze-ul-romana-kielkowskiego.webp
Kraków Podgórze,ul. Kalwaryjska,2,56,849000,15161,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-kalwaryjska-2-pokojowe-z3n1q0,https://s2.adresowa.pl/oi/6b/26/2f85a2_4304_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-kalwaryjska.webp
Kraków Swoszowice,ul. Macieja Dębskiego,3,49,730000,14898,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-macieja-debskiego-3-pokojowe-i8k2k7,https://s2.adresowa.pl/oi/15/5c/2f35e8_d6d2_cover@2x-3-pokojowe-mieszkanie-krakow-swoszowice-ul-macieja-debskiego.webp
Kraków Czyżyny,ul. Sołtysowska,1,30,499000,16633,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-soltysowska-1-pokoj-n4j7g5,https://s2.adresowa.pl/oi/29/38/38429a_70c5_cover@2x-1-pokojowe-mieszkanie-krakow-czyzyny-ul-soltysowska.webp
Kraków,ul. Saska,6,104,1310000,12596,Pośrednik,,29,https://adresowo.pl/o/mieszkanie-krakow-ul-saska-6-pokojowe-j2a1t7,https://s2.adresowa.pl/oi/1d/4d/3830c4_d79d_cover@2x-6-pokojowe-mieszkanie-krakow-ul-saska.webp
Kraków Prokocim,ul. Erazma Jerzmanowskiego,3,68,940000,13824,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-erazma-jerzmanowskiego-3-pokojowe-w3g3l8,https://s2.adresowa.pl/oi/16/20/2df016_a539_cover@2x-3-pokojowe-mieszkanie-krakow-prokocim-ul-erazma-jerzmanowskiego.webp
Kraków Śródmieście,ul. Czarnowiejska,1,34,699000,20559,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-czarnowiejska-1-pokoj-o7t4n0,https://s2.adresowa.pl/oi/1a/3c/2d4836_cc56_cover@2x-1-pokojowe-mieszkanie-krakow-srodmiescie-ul-czarnowiejska.webp
Kraków Zabłocie,ul. Tadeusza Romanowicza,2,37,850000,22973,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-zablocie-ul-tadeusza-romanowicza-2-pokojowe-s1u4k8,https://s2.adresowa.pl/oi/2f/48/2cfafc_27e0_cover@2x-2-pokojowe-mieszkanie-krakow-zablocie-ul-tadeusza-romanowicza.webp
Kraków Dębniki,ul. prof. Wojciecha Marii Bartla,2,48,695000,14479,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-prof-wojciecha-marii-bartla-2-pokojowe-i3q8r8,https://s2.adresowa.pl/oi/54/11/38164c_3afa_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-prof-wojciecha-marii-bartla.webp
Kraków Czyżyny,os. Dywizjonu 303,4,72,930000,12917,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-os-dywizjonu-303-4-pokojowe-b2w6t9,https://s2.adresowa.pl/oi/29/2a/38121c_b102_cover@2x-4-pokojowe-mieszkanie-krakow-czyzyny-os-dywizjonu-303.webp
Kraków Prądnik Biały,ul. Macieja Słomczyńskiego,4,70,999000,14271,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-macieja-slomczynskiego-4-pokojowe-n3a3i0,https://s2.adresowa.pl/oi/5e/3e/2cb836_85ea_cover@2x-4-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-macieja-slomczynskiego.webp
Kraków Śródmieście,ul. Podskale,2,34,768000,22588,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-podskale-2-pokojowe-q1i6f7,https://s2.adresowa.pl/oi/49/60/2bdcb6_fd65_cover@2x-2-pokojowe-mieszkanie-krakow-srodmiescie-ul-podskale.webp
Kraków Krowodrza,ul. gen. Augusta Fieldorfa-Nila,3,73,1320000,18082,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-gen-augusta-fieldorfa-nila-3-pokojowe-n1c7y6,https://s2.adresowa.pl/oi/10/60/2a169c_ce86_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-gen-augusta-fieldorfa-nila.webp
Kraków Grzegórzki,ul. Ułanów,2,34,599000,17618,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-ulanow-2-pokojowe-y2a4y2,https://s2.adresowa.pl/oi/50/5b/3811de_74ec_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-ulanow.webp
Kraków Prądnik Biały,ul. Zawodzie,3,74,938000,12676,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-zawodzie-3-pokojowe-d5g4f7,https://s2.adresowa.pl/oi/5c/6a/38050c_4f5f_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-zawodzie.webp
Kraków Grębałów,ul. Grębałowska,2,29,360000,12414,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-grebalow-ul-grebalowska-2-pokojowe-y8d9j3,https://s2.adresowa.pl/oi/5c/33/2b0d7c_6b06_cover@2x-2-pokojowe-mieszkanie-krakow-grebalow-ul-grebalowska.webp
Kraków Kazimierz,ul. św. Wawrzyńca,2,42,748000,17810,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-sw-wawrzynca-2-pokojowe-i0z0m3,https://s2.adresowa.pl/oi/6e/69/2a329e_dc1c_cover@2x-2-pokojowe-mieszkanie-krakow-kazimierz-ul-sw-wawrzynca.webp
Kraków Kleparz,ul. Długa,3,94,1450000,15426,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-kleparz-ul-dluga-3-pokojowe-m3u9v9,https://s2.adresowa.pl/oi/1b/7e/27f5f0_62c4_cover@2x-3-pokojowe-mieszkanie-krakow-kleparz-ul-dluga.webp
Kraków Łagiewniki,ul. Odrzańska,3,50,749000,14980,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-ul-odrzanska-3-pokojowe-y3o2g7,https://s2.adresowa.pl/oi/13/14/38049e_a0d9_cover@2x-3-pokojowe-mieszkanie-krakow-lagiewniki-ul-odrzanska.webp
Kraków Olsza,ul. Macieja Miechowity,3,71,949000,13366,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-olsza-ul-macieja-miechowity-3-pokojowe-f9z5h9,https://s2.adresowa.pl/oi/35/4d/37fefa_d552_cover@2x-3-pokojowe-mieszkanie-krakow-olsza-ul-macieja-miechowity.webp
Kraków,ul. Eljasza Walerego Radzikowskiego,3,64,945210,14769,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-ul-eljasza-walerego-radzikowskiego-3-pokojowe-g7x3h0,https://s2.adresowa.pl/oi/39/67/37f840_4f3d_cover@2x-3-pokojowe-mieszkanie-krakow-ul-eljasza-walerego-radzikowskiego.webp
Kraków Stare Miasto,ul. Mikołaja Zyblikiewicza,4,108,1999000,18509,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-mikolaja-zyblikiewicza-4-pokojowe-w7m0k3,https://s2.adresowa.pl/oi/62/53/26f142_7c29_cover@2x-4-pokojowe-mieszkanie-krakow-stare-miasto-ul-mikolaja-zyblikiewicza.webp
Kraków Dębniki,ul. bpa Albina Małysiaka,6,78,1037000,13295,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-bpa-albina-malysiaka-6-pokojowe-b7y3f1,https://s2.adresowa.pl/oi/6b/41/269e06_5901_cover@2x-6-pokojowe-mieszkanie-krakow-debniki-ul-bpa-albina-malysiaka.webp
Kraków Dębniki,ul. Słomiana,3,47,747000,15894,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-slomiana-3-pokojowe-h0s4a3,https://s2.adresowa.pl/oi/19/54/37f43c_fe58_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-slomiana.webp
Kraków Podgórze,ul. Myśliwska,5,123,1480000,12033,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-mysliwska-5-pokojowe-e9x9k4,https://s2.adresowa.pl/oi/6b/54/37e6ca_731c_cover@2x-5-pokojowe-mieszkanie-krakow-podgorze-ul-mysliwska.webp
Kraków Podgórze,ul. Myśliwska,3,53,859000,16208,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-mysliwska-3-pokojowe-t0e9x6,https://s2.adresowa.pl/oi/77/11/37e6b2_27bc_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-mysliwska.webp
Kraków Krowodrza,ul. Żmujdzka,4,67,1195000,17836,Pośrednik,,26,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-zmujdzka-4-pokojowe-b0b3j2,https://s2.adresowa.pl/oi/2f/78/37e120_d8c3_cover@2x-4-pokojowe-mieszkanie-krakow-krowodrza-ul-zmujdzka.webp
